"No.","Time","Source","Destination","Protocol","Length","Info"
"868","2.624209","172.18.0.3","172.18.0.2","IPA","2968","IPA unknown 0xb7 "
"869","2.624285","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=47932 Ack=1 Win=64256 Len=2896 TSval=806120637 TSecr=838556978"
"870","2.624292","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=50828 Ack=1 Win=64256 Len=2896 TSval=806120637 TSecr=838556978"
"871","2.624453","172.18.0.3","172.18.0.2","RSL","2968","ip.access MDCX "
"872","2.624521","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=56620 Ack=1 Win=64256 Len=2896 TSval=806120637 TSecr=838556978"
"873","2.624539","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=59516 Ack=1 Win=64256 Len=2896 TSval=806120637 TSecr=838556978"
"874","2.624562","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=62412 Ack=1 Win=64256 Len=2896 TSval=806120637 TSecr=838556978"
"875","2.624833","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=65308 Ack=1 Win=64256 Len=2896 TSval=806120637 TSecr=838556978"
"876","2.624856","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=68204 Ack=1 Win=64256 Len=2896 TSval=806120637 TSecr=838556978"
"877","2.624870","172.18.0.3","172.18.0.2","RSL","2968","unknown 13 "
"878","2.624884","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=73996 Ack=1 Win=64256 Len=2896 TSval=806120637 TSecr=838556978"
"879","2.624898","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=76892 Ack=1 Win=64256 Len=2896 TSval=806120637 TSecr=838556978"
"880","2.624913","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=79788 Ack=1 Win=64256 Len=2896 TSval=806120637 TSecr=838556978"
"881","2.624928","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=82684 Ack=1 Win=64256 Len=2896 TSval=806120637 TSecr=838556978"
"882","2.624941","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=85580 Ack=1 Win=64256 Len=2896 TSval=806120637 TSecr=838556978"
"883","2.624952","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=88476 Ack=1 Win=64256 Len=2896 TSval=806120637 TSecr=838556978"
"884","2.624964","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=91372 Ack=1 Win=64256 Len=2896 TSval=806120637 TSecr=838556978"
"885","2.624978","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=94268 Ack=1 Win=64256 Len=2896 TSval=806120637 TSecr=838556978"
"886","2.624991","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=97164 Ack=1 Win=64256 Len=2896 TSval=806120637 TSecr=838556978"
"887","2.724277","172.18.0.2","172.18.0.3","TCP","72","5000  >  40928 [ACK] Seq=1 Ack=45036 Win=97024 Len=0 TSval=838557079 TSecr=806120637"
"888","2.724386","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=100060 Ack=1 Win=64256 Len=2896 TSval=806120737 TSecr=838557079"
"889","2.724417","172.18.0.2","172.18.0.3","TCP","72","5000  >  40928 [ACK] Seq=1 Ack=50828 Win=91392 Len=0 TSval=838557079 TSecr=806120637"
"890","2.724417","172.18.0.2","172.18.0.3","TCP","72","5000  >  40928 [ACK] Seq=1 Ack=53724 Win=88576 Len=0 TSval=838557079 TSecr=806120637"
"891","2.724420","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=102956 Ack=1 Win=64256 Len=2896 TSval=806120737 TSecr=838557079"
"892","2.724442","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=105852 Ack=1 Win=64256 Len=2896 TSval=806120737 TSecr=838557079"
"893","2.724445","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=108748 Ack=1 Win=64256 Len=2896 TSval=806120737 TSecr=838557079"
"894","2.724456","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=111644 Ack=1 Win=64256 Len=2896 TSval=806120737 TSecr=838557079"
"895","2.724458","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=114540 Ack=1 Win=64256 Len=2896 TSval=806120737 TSecr=838557079"
"896","2.724468","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=117436 Ack=1 Win=64256 Len=2896 TSval=806120737 TSecr=838557079"
"897","2.724470","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=120332 Ack=1 Win=64256 Len=2896 TSval=806120737 TSecr=838557079"
"898","2.724537","172.18.0.2","172.18.0.3","TCP","72","5000  >  40928 [ACK] Seq=1 Ack=56620 Win=102784 Len=0 TSval=838557079 TSecr=806120637"
"899","2.724539","172.18.0.2","172.18.0.3","TCP","72","5000  >  40928 [ACK] Seq=1 Ack=59516 Win=108544 Len=0 TSval=838557079 TSecr=806120637"
"900","2.724569","172.18.0.3","172.18.0.2","RSL CBCH","2968","SMS BroadCast REQuest "
"901","2.724571","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=126124 Ack=1 Win=64256 Len=2896 TSval=806120737 TSecr=838557079"
"902","2.724575","172.18.0.2","172.18.0.3","TCP","72","5000  >  40928 [ACK] Seq=1 Ack=62412 Win=114432 Len=0 TSval=838557079 TSecr=806120637"
"903","2.724587","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=129020 Ack=1 Win=64256 Len=2896 TSval=806120737 TSecr=838557079"
"904","2.724588","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=131916 Ack=1 Win=64256 Len=2896 TSval=806120737 TSecr=838557079"
"905","2.724630","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=134812 Ack=1 Win=64256 Len=2896 TSval=806120737 TSecr=838557079"
"906","2.724648","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=137708 Ack=1 Win=64256 Len=2896 TSval=806120737 TSecr=838557079"
"907","2.725063","172.18.0.2","172.18.0.3","TCP","72","5000  >  40928 [ACK] Seq=1 Ack=68204 Win=125952 Len=0 TSval=838557080 TSecr=806120637"
"908","2.725066","172.18.0.2","172.18.0.3","TCP","72","5000  >  40928 [ACK] Seq=1 Ack=73996 Win=137600 Len=0 TSval=838557080 TSecr=806120637"
"909","2.725066","172.18.0.2","172.18.0.3","TCP","72","5000  >  40928 [ACK] Seq=1 Ack=76892 Win=143360 Len=0 TSval=838557080 TSecr=806120637"
"910","2.725067","172.18.0.2","172.18.0.3","TCP","72","5000  >  40928 [ACK] Seq=1 Ack=79788 Win=149120 Len=0 TSval=838557080 TSecr=806120637"
"911","2.725067","172.18.0.2","172.18.0.3","TCP","72","5000  >  40928 [ACK] Seq=1 Ack=82684 Win=154880 Len=0 TSval=838557080 TSecr=806120637"
"912","2.725068","172.18.0.2","172.18.0.3","TCP","72","5000  >  40928 [ACK] Seq=1 Ack=85580 Win=159104 Len=0 TSval=838557080 TSecr=806120637"
"913","2.725068","172.18.0.2","172.18.0.3","TCP","72","5000  >  40928 [ACK] Seq=1 Ack=100060 Win=164992 Len=0 TSval=838557080 TSecr=806120637"
"914","2.725166","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=140604 Ack=1 Win=64256 Len=2896 TSval=806120738 TSecr=838557080"
"915","2.725178","172.18.0.3","172.18.0.2","RSL","2968","unknown 82 unknown 0xb8 "
"916","2.725203","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=146396 Ack=1 Win=64256 Len=2896 TSval=806120738 TSecr=838557080"
"917","2.725206","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=149292 Ack=1 Win=64256 Len=2896 TSval=806120738 TSecr=838557080"
"918","2.725216","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=152188 Ack=1 Win=64256 Len=2896 TSval=806120738 TSecr=838557080"
"919","2.725219","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=155084 Ack=1 Win=64256 Len=2896 TSval=806120738 TSecr=838557080"
"920","2.725229","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=157980 Ack=1 Win=64256 Len=2896 TSval=806120738 TSecr=838557080"
"921","2.725231","172.18.0.3","172.18.0.2","RSL","2968","unknown 107 "
"922","2.725257","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=163772 Ack=1 Win=64256 Len=2896 TSval=806120738 TSecr=838557080"
"923","2.725277","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=166668 Ack=1 Win=64256 Len=2896 TSval=806120738 TSecr=838557080"
"924","2.725285","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=169564 Ack=1 Win=64256 Len=2896 TSval=806120738 TSecr=838557080"
"925","2.725294","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=172460 Ack=1 Win=64256 Len=2896 TSval=806120738 TSecr=838557080"
"926","2.725301","172.18.0.3","172.18.0.2","RSL","2968","MultiRate CODEC MOD Negative ACKnowledge "
"927","2.725307","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=178252 Ack=1 Win=64256 Len=2896 TSval=806120738 TSecr=838557080"
"928","2.725314","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=181148 Ack=1 Win=64256 Len=2896 TSval=806120738 TSecr=838557080"
"929","2.725321","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=184044 Ack=1 Win=64256 Len=2896 TSval=806120738 TSecr=838557080"
"930","2.725327","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=186940 Ack=1 Win=64256 Len=2896 TSval=806120738 TSecr=838557080"
"931","2.725334","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=189836 Ack=1 Win=64256 Len=2896 TSval=806120738 TSecr=838557080"
"932","2.725341","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=192732 Ack=1 Win=64256 Len=2896 TSval=806120738 TSecr=838557080"
"933","2.725455","172.18.0.3","172.18.0.2","RSL","2968","SACCH INFO MODIFY "
"934","2.725531","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=198524 Ack=1 Win=64256 Len=2896 TSval=806120738 TSecr=838557080"
"935","2.725575","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=201420 Ack=1 Win=64256 Len=2896 TSval=806120738 TSecr=838557080"
"936","2.725625","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=204316 Ack=1 Win=64256 Len=2896 TSval=806120738 TSecr=838557080"
"937","2.725632","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=207212 Ack=1 Win=64256 Len=2896 TSval=806120738 TSecr=838557080"
"938","2.725639","172.18.0.3","172.18.0.2","RSL","2968","unknown 107 "
"939","2.725645","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=213004 Ack=1 Win=64256 Len=2896 TSval=806120738 TSecr=838557080"
"940","2.824924","172.18.0.2","172.18.0.3","TCP","72","5000  >  40928 [ACK] Seq=1 Ack=105852 Win=176512 Len=0 TSval=838557179 TSecr=806120737"
"941","2.824936","172.18.0.2","172.18.0.3","TCP","72","5000  >  40928 [ACK] Seq=1 Ack=108748 Win=182272 Len=0 TSval=838557179 TSecr=806120737"
"942","2.824938","172.18.0.2","172.18.0.3","TCP","72","5000  >  40928 [ACK] Seq=1 Ack=111644 Win=188160 Len=0 TSval=838557179 TSecr=806120737"
"943","2.824939","172.18.0.2","172.18.0.3","TCP","72","5000  >  40928 [ACK] Seq=1 Ack=114540 Win=193920 Len=0 TSval=838557179 TSecr=806120737"
"944","2.824940","172.18.0.2","172.18.0.3","TCP","72","5000  >  40928 [ACK] Seq=1 Ack=123228 Win=190976 Len=0 TSval=838557179 TSecr=806120737"
"945","2.824941","172.18.0.2","172.18.0.3","TCP","72","5000  >  40928 [ACK] Seq=1 Ack=140604 Win=199680 Len=0 TSval=838557179 TSecr=806120737"
"946","2.825324","172.18.0.3","172.18.0.2","OML","2968","OML "
"947","2.825377","172.18.0.2","172.18.0.3","TCP","72","5000  >  40928 [ACK] Seq=1 Ack=143500 Win=205440 Len=0 TSval=838557180 TSecr=806120738"
"948","2.825379","172.18.0.2","172.18.0.3","TCP","72","5000  >  40928 [ACK] Seq=1 Ack=146396 Win=211328 Len=0 TSval=838557180 TSecr=806120738"
"949","2.825380","172.18.0.2","172.18.0.3","TCP","72","5000  >  40928 [ACK] Seq=1 Ack=152188 Win=222848 Len=0 TSval=838557180 TSecr=806120738"
"950","2.825381","172.18.0.2","172.18.0.3","TCP","72","5000  >  40928 [ACK] Seq=1 Ack=157980 Win=234496 Len=0 TSval=838557180 TSecr=806120738"
"951","2.825382","172.18.0.2","172.18.0.3","TCP","72","5000  >  40928 [ACK] Seq=1 Ack=160876 Win=240256 Len=0 TSval=838557180 TSecr=806120738"
"952","2.825383","172.18.0.2","172.18.0.3","TCP","72","5000  >  40928 [ACK] Seq=1 Ack=163772 Win=246016 Len=0 TSval=838557180 TSecr=806120738"
"953","2.825384","172.18.0.2","172.18.0.3","TCP","72","5000  >  40928 [ACK] Seq=1 Ack=166668 Win=251776 Len=0 TSval=838557180 TSecr=806120738"
"954","2.825385","172.18.0.2","172.18.0.3","TCP","72","5000  >  40928 [ACK] Seq=1 Ack=169564 Win=257664 Len=0 TSval=838557180 TSecr=806120738"
"955","2.825386","172.18.0.2","172.18.0.3","TCP","72","5000  >  40928 [ACK] Seq=1 Ack=172460 Win=263424 Len=0 TSval=838557180 TSecr=806120738"
"956","2.825395","172.18.0.2","172.18.0.3","TCP","72","5000  >  40928 [ACK] Seq=1 Ack=175356 Win=269184 Len=0 TSval=838557180 TSecr=806120738"
"957","2.825396","172.18.0.2","172.18.0.3","TCP","72","5000  >  40928 [ACK] Seq=1 Ack=178252 Win=274944 Len=0 TSval=838557180 TSecr=806120738"
"958","2.825397","172.18.0.2","172.18.0.3","TCP","72","5000  >  40928 [ACK] Seq=1 Ack=181148 Win=280832 Len=0 TSval=838557180 TSecr=806120738"
"959","2.825398","172.18.0.2","172.18.0.3","TCP","72","5000  >  40928 [ACK] Seq=1 Ack=189836 Win=298112 Len=0 TSval=838557180 TSecr=806120738"
"960","2.825399","172.18.0.2","172.18.0.3","TCP","72","5000  >  40928 [ACK] Seq=1 Ack=195628 Win=309760 Len=0 TSval=838557180 TSecr=806120738"
"961","2.825402","172.18.0.3","172.18.0.2","RSL","2968","RF CHANnel RELease ACKnowledge "
"962","2.825579","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=221692 Ack=1 Win=64256 Len=2896 TSval=806120838 TSecr=838557180"
"963","2.825591","172.18.0.2","172.18.0.3","TCP","72","5000  >  40928 [ACK] Seq=1 Ack=198524 Win=315520 Len=0 TSval=838557180 TSecr=806120738"
"964","2.825592","172.18.0.2","172.18.0.3","TCP","72","5000  >  40928 [ACK] Seq=1 Ack=201420 Win=321280 Len=0 TSval=838557180 TSecr=806120738"
"965","2.825595","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=224588 Ack=1 Win=64256 Len=2896 TSval=806120838 TSecr=838557180"
"966","2.825653","172.18.0.2","172.18.0.3","TCP","72","5000  >  40928 [ACK] Seq=1 Ack=204316 Win=327168 Len=0 TSval=838557180 TSecr=806120738"
"967","2.825655","172.18.0.2","172.18.0.3","TCP","72","5000  >  40928 [ACK] Seq=1 Ack=207212 Win=332928 Len=0 TSval=838557180 TSecr=806120738"
"968","2.825656","172.18.0.2","172.18.0.3","TCP","72","5000  >  40928 [ACK] Seq=1 Ack=210108 Win=338688 Len=0 TSval=838557180 TSecr=806120738"
"969","2.825659","172.18.0.2","172.18.0.3","TCP","72","5000  >  40928 [ACK] Seq=1 Ack=213004 Win=344448 Len=0 TSval=838557180 TSecr=806120738"
"970","2.825660","172.18.0.2","172.18.0.3","TCP","72","5000  >  40928 [ACK] Seq=1 Ack=215900 Win=350336 Len=0 TSval=838557180 TSecr=806120738"
"971","2.825696","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=227484 Ack=1 Win=64256 Len=2896 TSval=806120838 TSecr=838557180"
"972","2.825743","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=230380 Ack=1 Win=64256 Len=2896 TSval=806120838 TSecr=838557180"
"973","2.825763","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=233276 Ack=1 Win=64256 Len=2896 TSval=806120838 TSecr=838557180"
"974","2.825814","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=236172 Ack=1 Win=64256 Len=2896 TSval=806120838 TSecr=838557180"
"975","2.825832","172.18.0.3","172.18.0.2","TCP","1520","40928  >  5000 [PSH, ACK] Seq=239068 Ack=1 Win=64256 Len=1448 TSval=806120838 TSecr=838557180"
"976","2.825855","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=240516 Ack=1 Win=64256 Len=2896 TSval=806120838 TSecr=838557180"
"977","2.825873","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=243412 Ack=1 Win=64256 Len=2896 TSval=806120838 TSecr=838557180"
"978","2.825890","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=246308 Ack=1 Win=64256 Len=2896 TSval=806120838 TSecr=838557180"
"979","2.825906","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=249204 Ack=1 Win=64256 Len=2896 TSval=806120838 TSecr=838557180"
"980","2.825924","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=252100 Ack=1 Win=64256 Len=2896 TSval=806120838 TSecr=838557180"
"981","2.826312","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=254996 Ack=1 Win=64256 Len=2896 TSval=806120838 TSecr=838557180"
"982","2.826596","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=257892 Ack=1 Win=64256 Len=2896 TSval=806120838 TSecr=838557180"
"983","2.826851","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=260788 Ack=1 Win=64256 Len=2896 TSval=806120838 TSecr=838557180"
"984","2.826978","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=263684 Ack=1 Win=64256 Len=2896 TSval=806120838 TSecr=838557180"
"985","2.827006","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=266580 Ack=1 Win=64256 Len=2896 TSval=806120838 TSecr=838557180"
"986","2.827023","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=269476 Ack=1 Win=64256 Len=2896 TSval=806120838 TSecr=838557180"
"987","2.827116","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=272372 Ack=1 Win=64256 Len=2896 TSval=806120838 TSecr=838557180"
"988","2.827189","172.18.0.3","172.18.0.2","RSL","2968","unknown 68 "
"989","2.827212","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=278164 Ack=1 Win=64256 Len=2896 TSval=806120838 TSecr=838557180"
"990","2.827335","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=281060 Ack=1 Win=64256 Len=2896 TSval=806120838 TSecr=838557180"
"991","2.827433","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=283956 Ack=1 Win=64256 Len=2896 TSval=806120838 TSecr=838557180"
"992","2.827450","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=286852 Ack=1 Win=64256 Len=2896 TSval=806120838 TSecr=838557180"
"993","2.827468","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=289748 Ack=1 Win=64256 Len=2896 TSval=806120838 TSecr=838557180"
"994","2.827489","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=292644 Ack=1 Win=64256 Len=2896 TSval=806120838 TSecr=838557180"
"995","2.827508","172.18.0.3","172.18.0.2","RSL","1520","DEACTIVATE SACCH "
"996","2.827777","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=296988 Ack=1 Win=64256 Len=2896 TSval=806120838 TSecr=838557180"
"997","2.827844","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=299884 Ack=1 Win=64256 Len=2896 TSval=806120838 TSecr=838557180"
"998","2.827860","172.18.0.3","172.18.0.2","RSL","2968","ip.access MEASurement PREPROCessing DeFauLT "
"999","2.827929","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=305676 Ack=1 Win=64256 Len=2896 TSval=806120838 TSecr=838557180"
"1000","2.827947","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=308572 Ack=1 Win=64256 Len=2896 TSval=806120838 TSecr=838557180"
"1001","2.827962","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=311468 Ack=1 Win=64256 Len=2896 TSval=806120838 TSecr=838557180"
"1002","2.827976","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=314364 Ack=1 Win=64256 Len=2896 TSval=806120838 TSecr=838557180"
"1003","2.827990","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=317260 Ack=1 Win=64256 Len=2896 TSval=806120838 TSecr=838557180"
"1004","2.828004","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=320156 Ack=1 Win=64256 Len=2896 TSval=806120838 TSecr=838557180"
"1005","2.828019","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=323052 Ack=1 Win=64256 Len=2896 TSval=806120838 TSecr=838557180"
"1006","2.828035","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=325948 Ack=1 Win=64256 Len=2896 TSval=806120838 TSecr=838557180"
"1007","2.828048","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=328844 Ack=1 Win=64256 Len=2896 TSval=806120838 TSecr=838557180"
"1008","2.828061","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=331740 Ack=1 Win=64256 Len=2896 TSval=806120838 TSecr=838557180"
"1009","2.828073","172.18.0.3","172.18.0.2","RSL","2968","unknown 123 "
"1010","2.828086","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=337532 Ack=1 Win=64256 Len=2896 TSval=806120838 TSecr=838557180"
"1011","2.828098","172.18.0.3","172.18.0.2","RSL","2968","RELease CONFirm "
"1012","2.828339","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=343324 Ack=1 Win=64256 Len=2896 TSval=806120838 TSecr=838557180"
"1013","2.828359","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=346220 Ack=1 Win=64256 Len=2896 TSval=806120838 TSecr=838557180"
"1014","2.828379","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=349116 Ack=1 Win=64256 Len=2896 TSval=806120838 TSecr=838557180"
"1015","2.828396","172.18.0.3","172.18.0.2","TCP","1520","40928  >  5000 [ACK] Seq=352012 Ack=1 Win=64256 Len=1448 TSval=806120838 TSecr=838557180"
"1016","2.828413","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=353460 Ack=1 Win=64256 Len=2896 TSval=806120838 TSecr=838557180"
"1017","2.831311","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=356356 Ack=1 Win=64256 Len=2896 TSval=806120838 TSecr=838557180"
"1018","2.831393","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=359252 Ack=1 Win=64256 Len=2896 TSval=806120838 TSecr=838557180"
"1019","2.831588","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=362148 Ack=1 Win=64256 Len=2896 TSval=806120838 TSecr=838557180"
"1020","2.831686","172.18.0.3","172.18.0.2","TCP","2968","40928  >  5000 [PSH, ACK] Seq=365044 Ack=1 Win=64256 Len=2896 TSval=806120838 TSecr=838557180"
"1021","2.831752","172.18.0.3","172.18.0.2","RSL","2968","ip.access PDCH DEACTIVATION ACK "
"1022","2.831792","172.18.0.3","172.18.0.2","RSL","4416","MultiRate CODEC MODification REQuest "
"1023","2.831805","172.18.0.3","172.18.0.2","TCP","4416","40928  >  5000 [PSH, ACK] Seq=375180 Ack=1 Win=64256 Len=4344 TSval=806120845 TSecr=838557180"
"1024","2.831818","172.18.0.3","172.18.0.2","TCP","4416","40928  >  5000 [PSH, ACK] Seq=379524 Ack=1 Win=64256 Len=4344 TSval=806120845 TSecr=838557180"
"1025","2.831828","172.18.0.3","172.18.0.2","TCP","4416","40928  >  5000 [PSH, ACK] Seq=383868 Ack=1 Win=64256 Len=4344 TSval=806120845 TSecr=838557180"
"1026","2.831838","172.18.0.3","172.18.0.2","TCP","4416","40928  >  5000 [PSH, ACK] Seq=388212 Ack=1 Win=64256 Len=4344 TSval=806120845 TSecr=838557180"
"1027","2.831864","172.18.0.3","172.18.0.2","TCP","4416","40928  >  5000 [PSH, ACK] Seq=392556 Ack=1 Win=64256 Len=4344 TSval=806120845 TSecr=838557180"
"1028","2.831881","172.18.0.3","172.18.0.2","TCP","4416","40928  >  5000 [PSH, ACK] Seq=396900 Ack=1 Win=64256 Len=4344 TSval=806120845 TSecr=838557180"
"1029","2.831891","172.18.0.3","172.18.0.2","TCP","4416","40928  >  5000 [PSH, ACK] Seq=401244 Ack=1 Win=64256 Len=4344 TSval=806120845 TSecr=838557180"
"1030","2.831900","172.18.0.3","172.18.0.2","TCP","4416","40928  >  5000 [PSH, ACK] Seq=405588 Ack=1 Win=64256 Len=4344 TSval=806120845 TSecr=838557180"
"1031","2.831909","172.18.0.3","172.18.0.2","TCP","4416","40928  >  5000 [PSH, ACK] Seq=409932 Ack=1 Win=64256 Len=4344 TSval=806120845 TSecr=838557180"
"1032","2.831917","172.18.0.3","172.18.0.2","TCP","4416","40928  >  5000 [PSH, ACK] Seq=414276 Ack=1 Win=64256 Len=4344 TSval=806120845 TSecr=838557180"
