"No.","Time","Source","Destination","Protocol","Length","Info"
"3057","9.723559","172.18.0.3","172.18.0.2","TCP","219","38588  >  5000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=147 TSval=805336547 TSecr=837772938"
"3058","9.723762","172.18.0.3","172.18.0.2","TCP","2968","38588  >  5000 [PSH, ACK] Seq=148 Ack=1 Win=64256 Len=2896 TSval=805336547 TSecr=837772938"
"3059","9.723809","172.18.0.3","172.18.0.2","RSL","2968","HANDOver DETection "
"3060","9.723825","172.18.0.3","172.18.0.2","IPA","1520","HSL Debug [Malformed Packet: length of contained item exceeds length of containing item]"
"3061","9.723849","172.18.0.3","172.18.0.2","RSL","2968","RELease INDication "
"3062","9.723861","172.18.0.3","172.18.0.2","TCP","1520","38588  >  5000 [ACK] Seq=10284 Ack=1 Win=64256 Len=1448 TSval=805336547 TSecr=837772938"
"3063","9.723881","172.18.0.3","172.18.0.2","TCP","1520","38588  >  5000 [ACK] Seq=11732 Ack=1 Win=64256 Len=1448 TSval=805336547 TSecr=837772938"
"3064","9.774228","172.18.0.2","172.18.0.3","TCP","72","5000  >  38588 [ACK] Seq=1 Ack=148 Win=65024 Len=0 TSval=837772989 TSecr=805336547"
"3065","9.774235","172.18.0.2","172.18.0.3","TCP","72","5000  >  38588 [ACK] Seq=1 Ack=3044 Win=70912 Len=0 TSval=837772989 TSecr=805336547"
"3066","9.774236","172.18.0.2","172.18.0.3","TCP","72","5000  >  38588 [ACK] Seq=1 Ack=5940 Win=76672 Len=0 TSval=837772989 TSecr=805336547"
"3067","9.774236","172.18.0.2","172.18.0.3","TCP","72","5000  >  38588 [ACK] Seq=1 Ack=7388 Win=79616 Len=0 TSval=837772989 TSecr=805336547"
"3068","9.774237","172.18.0.2","172.18.0.3","TCP","72","5000  >  38588 [ACK] Seq=1 Ack=10284 Win=81152 Len=0 TSval=837772989 TSecr=805336547"
"3069","9.774238","172.18.0.2","172.18.0.3","TCP","72","5000  >  38588 [ACK] Seq=1 Ack=11732 Win=79744 Len=0 TSval=837772989 TSecr=805336547"
"3070","9.774238","172.18.0.2","172.18.0.3","TCP","72","5000  >  38588 [ACK] Seq=1 Ack=13180 Win=78336 Len=0 TSval=837772989 TSecr=805336547"
"3071","9.774391","172.18.0.3","172.18.0.2","TCP","2968","38588  >  5000 [PSH, ACK] Seq=13180 Ack=1 Win=64256 Len=2896 TSval=805336598 TSecr=837772989"
"3072","9.774473","172.18.0.3","172.18.0.2","TCP","2968","38588  >  5000 [PSH, ACK] Seq=16076 Ack=1 Win=64256 Len=2896 TSval=805336598 TSecr=837772989"
"3073","9.774515","172.18.0.3","172.18.0.2","TCP","2968","38588  >  5000 [PSH, ACK] Seq=18972 Ack=1 Win=64256 Len=2896 TSval=805336598 TSecr=837772989"
"3074","9.774520","172.18.0.3","172.18.0.2","TCP","2968","38588  >  5000 [PSH, ACK] Seq=21868 Ack=1 Win=64256 Len=2896 TSval=805336598 TSecr=837772989"
"3075","9.774535","172.18.0.3","172.18.0.2","TCP","2968","38588  >  5000 [PSH, ACK] Seq=24764 Ack=1 Win=64256 Len=2896 TSval=805336598 TSecr=837772989"
"3076","9.774539","172.18.0.3","172.18.0.2","TCP","2968","38588  >  5000 [PSH, ACK] Seq=27660 Ack=1 Win=64256 Len=2896 TSval=805336598 TSecr=837772989"
"3077","9.774555","172.18.0.3","172.18.0.2","TCP","2968","38588  >  5000 [PSH, ACK] Seq=30556 Ack=1 Win=64256 Len=2896 TSval=805336598 TSecr=837772989"
"3078","9.774559","172.18.0.3","172.18.0.2","TCP","2968","38588  >  5000 [PSH, ACK] Seq=33452 Ack=1 Win=64256 Len=2896 TSval=805336598 TSecr=837772989"
